,x,y,z,cluster
30293,1261.5714,2396.413,397.17776,30
30294,1739.9006,2480.5342,429.92096,30
30295,1512.0251,2400.9902,470.38135,30
30296,1636.0099,2471.913,442.4594,30
30297,1353.2966,2419.2722,384.714,30
30298,1328.9178,2428.1848,508.38168,30
30299,1539.0487,2556.8174,451.39053,30
30300,1505.9376,2456.6738,449.16953,30
30301,1818.9196,2503.135,405.78677,30
30302,1933.0028,2592.9502,531.8806,30
30303,974.4647,2348.704,327.90396,30
30304,1023.6581,2422.6033,408.97583,30
30305,2019.5042,2607.041,406.54926,30
30306,1220.6873,2477.2998,306.05423,30
30307,886.5692,2325.3833,297.98914,30
30308,902.48346,2384.7383,348.6549,30
30309,775.90515,2431.7642,234.88603,30
30310,1336.7926,2419.1558,321.11722,30
30311,907.441,2403.3083,233.54553,30
30312,736.4947,2404.265,409.6864,30
30313,1290.191,2541.442,440.34705,30
30314,2318.8052,2682.175,367.2962,30
30315,993.8103,2443.4448,277.65143,30
30316,2942.7388,2690.4924,712.7286,30
30317,2043.8994,2597.3057,523.6041,30
30318,2273.8372,2599.0059,524.92175,30
30319,1843.9512,2527.7544,486.6899,30
30320,1791.6956,2521.5112,517.99774,30
30321,1632.7426,2482.305,520.5284,30
30322,1442.8398,2433.908,396.50674,30
30323,1514.3846,2515.1726,437.9077,30
30324,1777.2867,2511.6877,472.3035,30
30325,953.46985,2359.8926,242.6636,30
30326,1648.9923,2501.8362,338.75937,30
30327,1407.4116,2486.038,448.1097,30
30328,1758.7979,2603.764,398.42386,30
30329,930.52686,2400.4512,344.88226,30
30330,752.5611,2362.3767,252.4232,30
30331,1944.7562,2661.225,285.775,30
30332,823.28876,2356.3213,266.8864,30
30333,1322.2751,2421.2114,463.50705,30
30334,575.8724,2343.6353,274.86264,30
30335,1710.7764,2554.0115,293.39618,30
30336,1831.5928,2633.9426,336.99313,30
30337,1275.4451,2461.1772,437.67258,30
30338,447.79187,2307.466,343.65936,30
30339,1631.9589,2657.6948,386.095,30
30340,1690.3562,2643.2188,292.2246,30
30341,1383.4255,2516.9998,282.516,30
30342,2901.1553,2681.32,738.3916,30
30343,2162.2896,2596.8765,556.2567,30
30344,1799.452,2552.5837,508.77618,30
30345,1908.1394,2549.4172,536.9577,30
30346,1936.94,2533.1436,488.38733,30
30347,1413.543,2478.9097,401.02557,30
30348,2244.3718,2616.4255,558.15265,30
30349,1476.2446,2528.2815,449.31918,30
30350,1435.1447,2501.473,426.88412,30
30351,1465.5742,2461.2937,453.70547,30
30352,1450.1533,2533.6038,396.86182,30
30353,1629.6267,2541.1995,455.32812,30
30354,1762.5496,2482.3752,461.0363,30
30355,1086.0891,2375.8457,358.39905,30
30356,1215.0955,2392.2302,302.95816,30
30357,1655.9181,2532.2095,469.4559,30
30358,1432.5928,2486.1787,290.65146,30
30359,844.7814,2411.2646,283.8767,30
30360,768.7176,2349.139,333.45667,30
30361,1386.2832,2425.5674,313.2206,30
30362,1738.4353,2599.0593,429.46606,30
30363,659.2293,2367.0298,172.44221,30
30364,767.01917,2379.8894,323.27716,30
30365,920.32574,2499.96,329.27286,30
30366,1464.3214,2635.279,220.07918,30
30367,1493.3823,2539.752,273.6993,30
30368,1735.4814,2497.923,403.22473,30
30369,2224.2988,2578.1697,530.3846,30
30370,2101.8936,2537.6602,538.05963,30
30371,3134.0413,2765.2375,611.03784,30
30372,1389.9009,2431.7874,374.51968,30
30373,1173.1747,2379.0984,350.02234,30
30374,1996.9922,2544.9946,511.70242,30
30375,1733.317,2484.4927,481.50858,30
30376,1165.8372,2421.012,331.4423,30
30377,1680.3905,2520.3315,375.13208,30
30378,1544.1149,2518.0674,400.39157,30
30379,2565.3523,2644.4849,591.853,30
30380,1793.0597,2606.7754,276.13663,30
30381,1780.9116,2549.6052,323.54886,30
30382,1207.9442,2476.9731,383.5234,30
30383,1718.5096,2561.564,320.46155,30
30384,1323.2919,2507.2344,315.7341,30
30385,1068.4388,2383.974,294.27777,30
30386,1153.0563,2503.838,434.44113,30
30387,1508.8181,2538.687,396.72015,30
30388,1215.6549,2473.7322,236.28543,30
30389,621.18506,2369.5679,198.70988,30
30390,758.3577,2400.3953,390.47943,30
30391,1031.5973,2547.6533,379.44638,30
30392,1556.8108,2623.3774,186.49217,30
30393,1438.4264,2481.2292,242.91664,30
30394,2230.327,2621.5635,525.7217,30
30395,1939.8158,2520.19,537.63403,30
30396,1930.204,2645.9578,451.52988,30
30397,1697.5919,2559.0452,444.96384,30
30398,2250.6682,2629.1348,494.4806,30
30399,1825.9344,2564.063,465.44916,30
30400,2134.2107,2637.43,498.57846,30
30401,1311.3079,2500.944,416.3253,30
30402,715.27954,2393.3687,290.82733,30
30403,1105.2926,2371.868,311.08237,30
30404,732.06683,2363.3313,221.0482,30
30405,1356.4668,2468.9575,465.62796,30
30406,1461.2303,2472.2808,388.75653,30
30407,1181.4103,2400.077,311.50638,30
30408,3099.7053,2772.7769,570.1455,30
30409,781.80914,2351.0938,234.03639,30
30410,1818.3395,2542.3052,377.2332,30
30411,874.10425,2404.773,283.95328,30
30412,868.1871,2365.7776,359.738,30
30413,625.9734,2358.6177,236.36172,30
30414,2202.369,2670.4688,443.63605,30
30415,168.38092,2321.1294,85.997894,30
30416,877.39777,2549.1252,236.6526,30
30417,1916.7982,2659.8987,385.34494,30
30418,1445.6224,2604.2295,296.8458,30
30419,1504.5708,2519.8118,329.76086,30
30420,2267.3516,2618.8638,577.23285,30
30421,1745.1539,2595.7507,481.0623,30
30422,2155.5403,2613.9038,440.12375,30
30423,1518.4927,2551.1836,479.78983,30
30424,2007.8716,2563.4006,532.65814,30
30425,1848.7709,2577.3398,327.00302,30
30426,1757.024,2508.568,378.26355,30
30427,1663.302,2557.145,443.9442,30
30428,1786.5453,2551.0374,473.26666,30
30429,1567.5741,2537.2349,477.68298,30
30430,1412.8507,2453.9048,304.22067,30
30431,1041.3497,2368.1272,286.51187,30
30432,790.77655,2346.1704,285.79846,30
30433,1460.289,2438.6895,318.64355,30
30434,1242.4269,2441.354,272.7771,30
30435,1566.2291,2553.332,299.79892,30
30436,1301.8682,2496.3977,277.85583,30
30437,1049.5248,2467.5442,304.89203,30
30438,1249.0946,2486.922,378.59305,30
30439,1421.0922,2547.626,324.7455,30
30440,2001.4027,2690.493,381.44464,30
30441,843.7572,2445.616,324.62454,30
30442,921.5664,2413.2573,384.8572,30
30443,1863.144,2709.6206,344.4758,30
30444,1466.1,2629.1045,246.3803,30
30445,1176.3192,2557.5603,347.5152,30
30446,1989.3197,2599.2192,391.98627,30
30447,1467.2759,2519.3845,332.06375,30
30448,1883.5054,2556.9822,447.5046,30
30449,2332.2778,2636.5474,468.5791,30
30450,2001.9658,2555.2651,449.15237,30
30451,1424.5717,2509.3977,325.90662,30
30452,1736.1583,2542.2556,419.03955,30
30453,1745.5093,2513.38,468.5619,30
30454,1335.7101,2455.5564,330.40967,30
30455,905.6015,2369.321,270.50323,30
30456,1187.6329,2457.8027,401.3173,30
30457,1768.4667,2544.0784,437.63028,30
30458,1700.162,2468.1882,439.30734,30
30459,1109.3204,2417.0854,256.59677,30
30460,1377.5603,2536.7896,386.78586,30
30461,1594.3076,2565.157,355.86243,30
30462,973.8497,2374.3733,228.50621,30
30463,1045.3883,2409.9688,425.10126,30
30464,1044.982,2377.963,485.6796,30
30465,1599.0364,2618.8555,337.54846,30
30466,1669.9061,2563.6987,311.02808,30
30467,934.44775,2410.743,231.90543,30
30468,690.12744,2358.6562,254.00764,30
30469,1496.6407,2632.1084,211.18176,30
30470,1684.3933,2638.2717,175.08302,30
30471,1052.9155,2433.762,150.29181,30
30472,1726.8002,2524.6653,506.5828,30
30473,1861.6467,2603.995,473.8963,30
30474,1724.7831,2573.1333,488.15347,30
30475,2255.7747,2663.2285,373.7699,30
30476,1789.7311,2583.1597,457.2723,30
30477,1899.8965,2583.452,492.85834,30
30478,1767.907,2501.9314,409.24765,30
30479,2173.045,2663.9983,391.68713,30
30480,1976.1051,2602.727,505.28107,30
30481,1202.4274,2415.6213,412.74472,30
30482,1471.7622,2502.6797,365.7028,30
30483,1522.0745,2456.644,361.3485,30
30484,1480.4163,2559.2595,378.71423,30
30485,1489.3711,2562.458,430.8533,30
30486,1300.3795,2458.09,367.558,30
30487,1314.1414,2454.0305,314.02707,30
30488,1175.7059,2504.778,182.82042,30
30489,1396.0131,2505.676,412.56955,30
30490,1025.2335,2429.5493,331.2809,30
30491,1283.0444,2465.4246,262.47195,30
30492,1567.112,2587.2012,367.14648,30
30493,982.02893,2437.9053,205.6134,30
30494,722.1312,2409.5967,367.64957,30
30495,1404.0724,2629.8926,351.50732,30
30496,2208.28,2736.4329,359.96356,30
30497,810.0834,2474.0183,139.47276,30
30498,1832.0792,2620.616,441.15424,30
30499,1867.5122,2576.4536,371.58414,30
30500,1795.7919,2568.6382,404.09756,30
30501,1742.7262,2561.8948,353.56583,30
30502,2435.0571,2722.7961,516.6399,30
30503,1775.117,2484.8025,431.20044,30
30504,1096.5344,2469.6663,417.83057,30
30505,2009.5393,2621.7986,375.44354,30
30506,2845.0916,2727.4387,639.10205,30
30507,2028.6677,2579.136,580.165,30
30508,1343.5403,2473.259,289.02878,30
30509,1614.502,2553.3884,422.01544,30
30510,982.3875,2439.9602,308.1931,30
30511,689.1963,2358.3962,212.96294,30
30512,1454.2876,2575.1423,387.50412,30
30513,1760.8673,2561.3423,394.64758,30
30514,1230.648,2491.258,345.80075,30
30515,1229.3256,2519.3416,390.93976,30
30516,1052.5709,2438.5552,417.3837,30
30517,1179.8528,2503.3645,263.741,30
30518,1168.7909,2570.3655,333.2075,30
30519,642.52747,2345.1934,197.35658,30
30520,1232.2048,2541.5027,435.03906,30
30521,1003.9298,2518.3691,371.21985,30
30522,2192.707,2697.7285,426.3338,30
30523,1215.7454,2511.935,262.84802,30
30524,2080.0688,2608.5974,498.4534,30
30525,2054.547,2643.337,408.69388,30
30526,1362.7688,2505.1724,329.2453,30
30527,1711.2384,2542.692,348.65707,30
30528,1827.3322,2575.1174,364.6512,30
30529,1780.1942,2582.2573,382.6471,30
30530,1327.4716,2479.567,402.63303,30
30531,1475.163,2491.2178,316.15692,30
30532,1207.2937,2451.61,256.5919,30
30533,1670.7749,2576.5566,395.8381,30
30534,1335.3489,2584.3496,398.96823,30
30535,2223.5044,2708.324,379.66122,30
30536,1132.2781,2510.568,361.21326,30
30537,788.4843,2395.5955,280.19928,30
30538,1753.9052,2554.588,309.44745,30
30539,1156.7004,2509.2375,278.79434,30
30540,1294.7686,2541.2898,353.7912,30
30541,1350.8368,2600.0547,279.32544,30
30542,664.9706,2339.3833,250.51097,30
30543,1442.998,2540.9014,362.30984,30
30544,1322.0054,2543.0999,203.74594,30
30545,604.56793,2429.2864,196.0224,30
30546,737.90576,2474.8623,256.5376,30
30547,1052.8206,2529.8774,252.98325,30
30548,1795.1228,2654.167,306.97687,30
30549,1374.7736,2469.9907,271.0117,30
30550,1962.2189,2652.6533,473.04572,30
30551,2136.1746,2709.7522,430.10583,30
30552,1951.365,2672.294,453.5725,30
30553,1877.0297,2604.8916,441.17087,30
30554,1037.079,2400.046,332.34396,30
30555,1660.2463,2492.6208,520.1791,30
30556,2061.1628,2690.2407,321.92316,30
30557,2234.086,2684.5078,515.25165,30
30558,1592.3579,2506.4282,446.49887,30
30559,1006.88153,2391.7993,233.84718,30
30560,1116.5057,2405.9788,352.28882,30
30561,1226.5016,2497.8882,421.70126,30
30562,1351.6644,2495.362,353.85626,30
30563,1363.4346,2494.6558,426.22922,30
30564,1122.3622,2417.5242,328.23776,30
30565,1010.42224,2477.2922,291.09222,30
30566,1422.9648,2513.3123,364.23257,30
30567,2264.5525,2681.7888,518.1522,30
30568,1045.1053,2431.9844,381.07812,30
30569,1451.5642,2489.8643,350.08115,30
30570,1535.869,2531.6282,316.5185,30
30571,519.82294,2342.4453,165.23854,30
30572,633.95953,2402.5542,285.87503,30
30573,1334.3551,2552.663,344.1643,30
30574,1788.1327,2688.0972,260.56284,30
30575,923.7441,2531.3462,126.44202,30
30576,1285.9373,2589.8464,297.95563,30
30577,1776.4456,2657.6113,382.15036,30
30578,1577.2462,2593.6384,428.90216,30
30579,1746.2539,2629.7686,355.90475,30
30580,1536.4878,2554.6404,384.09164,30
30581,1854.0303,2618.8027,419.4441,30
30582,1503.8334,2570.9146,419.57028,30
30583,902.4449,2436.6152,310.5152,30
30584,1511.778,2517.1763,363.6518,30
30585,1943.6693,2604.2112,468.46634,30
30586,1416.5721,2452.9204,334.16043,30
30587,1580.0228,2553.8496,393.102,30
30588,1151.3129,2528.9104,377.60748,30
30589,486.7584,2333.5176,268.83682,30
30590,870.58954,2399.8008,187.20726,30
30591,1004.30896,2420.9631,207.92065,30
30592,885.6651,2418.3396,168.03107,30
30593,760.7391,2398.607,276.339,30
30594,956.73456,2405.0115,289.65628,30
30595,1584.1415,2542.4182,255.30478,30
30596,2425.8613,2775.907,375.68433,30
30597,1064.7089,2464.4612,355.03683,30
30598,999.58673,2403.3816,339.16327,30
30599,1029.313,2554.1135,294.06946,30
30600,1399.8677,2544.0742,232.92804,30
30601,1844.1743,2622.717,287.86118,30
30602,1842.09,2559.2983,421.90988,30
30603,1726.097,2617.127,373.14246,30
30604,2156.4756,2670.1567,465.6772,30
30605,2466.958,2669.6436,522.3824,30
30606,1954.3887,2569.4297,434.07785,30
30607,1087.5889,2458.2664,287.6184,30
30608,1541.3593,2503.097,453.53128,30
30609,1119.0586,2509.3516,288.91296,30
30610,1939.8242,2547.6995,444.61517,30
30611,816.7916,2445.6343,302.71915,30
30612,1911.6765,2666.987,259.53574,30
30613,939.92584,2451.4446,318.1734,30
30614,1137.1437,2445.929,287.48566,30
30615,637.1625,2414.0134,234.06058,30
30616,1326.0485,2485.158,258.81433,30
30617,1511.1036,2560.3674,362.51373,30
30618,1089.3862,2502.1824,358.66312,30
30619,816.35315,2409.1538,253.75327,30
30620,1600.3563,2516.5476,374.73953,30
30621,1470.0951,2627.5225,391.8824,30
30622,723.77826,2432.8398,213.23848,30
30623,1078.7856,2462.6309,325.9875,30
30624,1251.1241,2454.4082,393.24268,30
30625,1295.5731,2627.8564,261.5475,30
30626,1208.8666,2474.7722,217.3846,30
30627,1135.5397,2480.7173,136.35635,30
30628,1665.5654,2590.3499,461.23346,30
30629,1628.807,2583.41,252.17972,30
30630,1648.255,2564.7046,268.15298,30
30631,1587.3418,2635.9941,300.14072,30
30632,1912.831,2646.8328,480.73093,30
30633,1557.8275,2577.0068,258.6892,30
30634,1259.4794,2460.431,294.47354,30
30635,1527.047,2565.573,259.26996,30
30636,1233.25,2461.538,432.62317,30
30637,955.6022,2419.8547,162.878,30
30638,1632.9945,2548.894,331.56897,30
30639,1375.9956,2459.384,361.04135,30
30640,878.22754,2481.83,308.82535,30
30641,1387.6831,2415.7366,398.3952,30
30642,1391.5919,2517.0015,350.57028,30
30643,1312.8252,2583.9094,378.9062,30
30644,1206.8242,2534.5938,298.3246,30
30645,596.65796,2337.029,214.34518,30
30646,932.78613,2536.7993,276.65326,30
30647,1391.8726,2539.431,319.97812,30
30648,1323.6436,2475.7302,223.44058,30
30649,651.60675,2369.6782,217.18562,30
30650,973.442,2474.3403,380.21912,30
30651,2093.486,2701.3232,420.263,30
30652,1663.7706,2621.61,185.86403,30
30653,1083.7073,2506.3762,94.76911,30
30654,1197.3782,2467.3274,344.02097,30
30655,2041.9768,2661.2708,392.46396,30
30656,1494.872,2643.2004,325.86426,30
30657,1093.9055,2555.8816,248.02519,30
30658,1455.3171,2573.5671,345.13782,30
30659,1414.2885,2555.913,384.21332,30
30660,1704.9658,2588.697,461.7538,30
30661,1698.1278,2576.3713,388.2811,30
30662,2045.2239,2598.9973,453.28964,30
30663,1260.8956,2491.6016,326.05096,30
30664,1009.51416,2468.1792,328.11612,30
30665,957.22394,2479.3318,290.267,30
30666,1172.2871,2477.2607,246.84468,30
30667,1037.889,2446.4495,277.0652,30
30668,1056.1421,2402.1475,238.74936,30
30669,1353.7072,2540.648,362.5953,30
30670,1988.2566,2651.0867,437.49658,30
30671,614.417,2400.4365,232.12196,30
30672,856.2654,2408.8918,255.25334,30
30673,1670.826,2583.2053,357.66052,30
30674,1231.005,2556.77,188.81627,30
30675,991.3555,2436.865,177.87596,30
30676,1469.6235,2622.9578,289.43753,30
30677,1448.2136,2534.2227,298.34012,30
30678,2227.7998,2743.4485,312.25302,30
30679,1070.2314,2480.7527,132.67574,30
30680,1657.7311,2616.4421,320.91992,30
30681,1802.8503,2671.0574,381.56128,30
30682,1682.8755,2673.836,343.03732,30
30683,1405.1222,2579.063,346.92026,30
30684,2029.1274,2663.4546,485.16306,30
30685,1425.9384,2607.7588,399.11868,30
30686,1313.3177,2554.6199,406.01978,30
30687,2103.2905,2673.928,440.91382,30
30688,1170.0267,2496.8496,376.33438,30
30689,887.3624,2499.3972,250.05219,30
30690,1137.3588,2436.6035,209.05588,30
30691,1696.8107,2631.8135,369.3195,30
30692,922.28644,2437.8987,280.07175,30
30693,1094.1299,2442.3394,373.42905,30
30694,573.4547,2425.169,181.24913,30
30695,1364.5447,2579.4976,353.245,30
30696,1215.2489,2517.02,197.90372,30
30697,968.4247,2446.9,335.89413,30
30698,1490.7683,2559.9827,333.2405,30
30699,2068.009,2670.202,455.2713,30
30700,1282.4382,2459.9788,341.6567,30
30701,572.7569,2461.4314,206.97316,30
30702,449.83685,2381.619,225.82472,30
30703,1648.109,2635.7734,404.58246,30
30704,1716.0875,2647.3096,250.5798,30
30705,812.71594,2465.785,169.53604,30
30706,1480.6807,2507.7349,294.87885,30
30707,1750.3624,2631.6736,251.10349,30
30708,1524.3258,2639.4177,289.67844,30
30709,1788.1624,2606.543,327.72903,30
30710,1170.4618,2503.7944,219.89998,30
30711,1124.8276,2521.2927,226.5896,30
30712,1949.0693,2617.8118,404.54794,30
30713,998.1536,2526.492,327.76672,30
30714,1629.4487,2589.5583,408.61975,30
30715,676.8834,2410.5288,141.81917,30
30716,1133.2014,2495.7612,245.76685,30
30717,1246.4738,2477.3784,267.48654,30
30718,1120.3292,2470.8428,364.377,30
30719,1578.404,2530.0342,313.47403,30
30720,864.5722,2429.123,369.7791,30
30721,1257.9553,2539.265,255.14584,30
30722,1657.7821,2670.6326,263.43332,30
30723,1266.6617,2496.6697,423.06647,30
30724,1515.647,2472.0933,301.9854,30
30725,1654.8964,2658.8857,333.4566,30
30726,1661.285,2611.7212,274.54922,30
30727,860.9851,2436.336,213.8928,30
30728,920.9079,2365.6018,307.1275,30
30729,2470.815,2805.8203,324.2992,30
30730,1867.3717,2668.1912,358.26535,30
30731,1667.0403,2641.8296,254.16048,30
30732,1551.639,2660.503,363.88873,30
30733,1836.5317,2672.5647,398.1353,30
30734,1543.2898,2569.6995,284.8642,30
30735,1465.9845,2568.8926,304.73193,30
30736,1139.9188,2566.1958,263.26425,30
30737,1036.1935,2532.6992,343.0118,30
30738,1482.0911,2539.3098,234.77501,30
30739,886.35596,2447.8823,277.65973,30
30740,829.11743,2458.5264,249.3333,30
30741,780.23456,2462.3228,273.00446,30
30742,1127.4111,2493.233,402.74625,30
30743,1159.1863,2482.964,353.078,30
30744,1048.1461,2472.04,239.1263,30
30745,745.79803,2422.48,246.82306,30
30746,897.6002,2458.569,182.78476,30
30747,1317.8372,2514.6628,247.07971,30
30748,1402.6047,2503.549,493.08612,30
30749,659.4875,2419.7004,276.49887,30
30750,1411.2836,2530.9204,413.33527,30
30751,2062.6301,2698.5913,427.52444,30
30752,1261.9221,2555.246,189.3787,30
30753,1301.5142,2464.4512,454.76028,30
30754,525.21375,2405.3276,251.27419,30
30755,1628.2987,2627.8596,380.2028,30
30756,2050.2656,2626.5515,455.93964,30
30757,1665.7681,2536.2375,357.3992,30
30758,1180.0603,2613.3425,301.36606,30
30759,1122.2991,2528.3472,139.6186,30
30760,1515.5048,2575.6382,457.0062,30
30761,1479.8665,2550.8508,207.35423,30
30762,1884.4426,2637.3804,411.58282,30
30763,784.2094,2429.0596,121.85767,30
30764,1278.803,2523.3682,322.05225,30
30765,619.2185,2418.308,126.65622,30
30766,1290.9481,2607.2117,336.25714,30
30767,715.4512,2456.4043,279.8507,30
30768,998.1151,2378.9014,280.2422,30
30769,1185.205,2502.1428,400.56384,30
30770,1213.563,2437.6768,380.3337,30
30771,760.857,2393.1196,207.85425,30
30772,1276.7908,2536.2964,275.66998,30
30773,1597.9757,2571.122,263.4207,30
30774,1815.1188,2615.808,386.74384,30
30775,497.0455,2361.472,257.13336,30
30776,964.24384,2490.3843,256.3341,30
30777,1706.2759,2659.1978,410.9515,30
30778,1971.2891,2675.3481,394.53796,30
30779,1488.1135,2492.2224,260.5665,30
30780,4.293835,2305.2322,139.64632,30
30781,1528.0557,2607.9011,371.13528,30
30782,2326.4812,2702.3162,414.51654,30
30783,1830.1074,2591.8713,290.18094,30
30784,1319.4366,2595.8154,234.69003,30
30785,951.20514,2546.854,179.28029,30
30786,1197.2123,2586.809,260.7006,30
30787,1453.3066,2592.349,255.69727,30
30788,1321.2708,2504.2021,207.61201,30
30789,807.6279,2402.2822,207.92812,30
30790,1149.7535,2479.3318,204.46394,30
30791,881.07947,2481.0537,171.39955,30
30792,1158.3971,2433.1045,238.18857,30
30793,1077.7689,2448.0823,244.5757,30
30794,1504.0149,2591.308,290.51062,30
30795,897.721,2438.2427,225.4512,30
30796,1340.9233,2552.6423,394.41928,30
30797,1029.4794,2450.5325,236.6559,30
30798,1617.694,2703.2505,261.05447,30
30799,1629.2823,2617.1213,280.87134,30
30800,977.8585,2527.7854,242.71152,30
30801,547.20514,2349.9607,202.04431,30
30802,704.42786,2390.7922,204.44586,30
30803,3050.116,2854.9917,538.64496,30
30804,1876.0111,2628.0732,282.92465,30
30805,1110.6458,2545.6929,206.25243,30
30806,400.7003,2373.0132,157.2533,30
30807,923.67206,2443.9072,161.14531,30
30808,1902.6843,2688.6191,212.99982,30
30809,1726.1621,2612.3513,314.82657,30
30810,1481.5139,2590.8943,370.02515,30
30811,2039.0845,2711.3313,402.5516,30
30812,1218.0798,2552.8857,142.84825,30
30813,1110.2473,2553.1018,291.70288,30
30814,1445.0609,2595.4214,360.42175,30
30815,1323.9016,2580.9111,298.55872,30
30816,1506.5573,2675.013,263.07306,30
30817,1240.8734,2609.3667,190.61084,30
30818,965.5275,2475.01,327.8997,30
30819,1269.6255,2551.166,384.73215,30
30820,750.7055,2448.7947,282.20343,30
30821,1214.3533,2558.3237,329.20047,30
30822,1342.454,2511.794,270.70596,30
30823,1552.6918,2504.9539,366.6185,30
30824,1019.97705,2477.7031,209.4026,30
30825,1656.1534,2666.0664,362.55698,30
30826,1368.6575,2622.901,338.79745,30
30827,917.26465,2483.5466,286.6429,30
30828,462.92682,2353.4949,178.5253,30
30829,1607.1993,2650.8784,363.59442,30
30830,1353.4971,2601.4507,190.5459,30
30831,1242.0978,2549.9124,297.77206,30
30832,958.32513,2450.7402,285.43137,30
30833,1230.4481,2562.933,241.9022,30
30834,1712.7231,2609.4956,271.70044,30
30835,1624.8334,2614.013,206.16022,30
30836,1543.8748,2617.9087,331.8345,30
30837,1792.2402,2727.6853,264.74576,30
30838,1219.1989,2614.986,261.77588,30
30839,846.1458,2501.3677,270.554,30
30840,1566.8298,2621.6304,247.52121,30
30841,773.75574,2440.1987,186.40918,30
30842,1700.2683,2599.2742,339.72446,30
30843,945.1696,2472.232,217.72511,30
30844,647.7095,2420.9307,140.78076,30
30845,1091.7716,2496.5376,206.81282,30
30846,1170.4917,2559.5386,287.7551,30
30847,1079.499,2509.3203,288.01593,30
30848,924.92395,2447.5183,216.78978,30
30849,1898.8215,2568.3108,427.64697,30
30850,1592.8274,2605.5952,386.5364,30
30851,1160.9622,2581.5098,186.29597,30
30852,1652.4403,2616.2131,360.1997,30
30853,970.31354,2480.905,128.1349,30
30854,923.4441,2407.0376,260.35593,30
30855,1579.5381,2684.944,244.63599,30
30856,1442.4337,2562.7507,196.62825,30
30857,1253.3578,2582.804,275.21176,30
30858,258.6739,2298.8032,212.75142,30
30859,1837.8679,2688.6416,260.8302,30
30860,1569.3263,2654.9917,161.74664,30
30861,1204.5995,2405.5051,242.46928,30
30862,1393.2817,2594.8872,212.74864,30
30863,1294.8461,2565.365,260.52728,30
30864,1080.7842,2578.8481,229.29338,30
30865,1090.6764,2514.5725,255.10083,30
30866,1316.874,2625.1501,168.60542,30
30867,1375.5305,2557.314,264.57373,30
30868,1761.7076,2711.3127,252.28572,30
30869,1131.2322,2554.384,164.73038,30
30870,1085.7546,2568.2515,315.6497,30
30871,790.75885,2473.3425,220.12415,30
30872,1009.02795,2533.8647,241.66743,30
30873,1156.274,2478.5796,273.8849,30
30874,1371.9373,2580.1863,384.29504,30
30875,610.0504,2442.633,168.05884,30
30876,1170.2482,2471.1184,311.94955,30
30877,1335.1633,2542.4607,298.82483,30
30878,1716.9385,2626.3855,201.278,30
30879,1389.1494,2587.9302,306.2407,30
30880,1488.1395,2600.3206,342.37253,30
30881,1386.8353,2611.753,269.73495,30
30882,1381.2937,2452.2676,297.55347,30
30883,696.32056,2471.2764,146.73605,30
30884,973.87396,2413.2373,259.5311,30
30885,1421.3636,2519.2795,264.20917,30
30886,1158.6434,2498.4568,152.52509,30
30887,1166.0406,2482.0735,120.103165,30
30888,1454.9752,2624.4685,333.86578,30
30889,1350.4933,2650.3794,294.3263,30
30890,1161.9794,2598.543,261.9105,30
30891,997.54767,2582.1797,242.12997,30
30892,2028.9431,2661.4365,422.21677,30
30893,1915.4773,2661.093,427.594,30
30894,1175.229,2590.8254,138.99309,30
30895,1537.013,2631.438,404.8577,30
30896,1040.0131,2492.181,343.46323,30
30897,865.44745,2475.0303,240.56335,30
30898,956.96625,2527.3997,305.96838,30
30899,1502.1213,2609.9485,414.71997,30
30900,1469.794,2575.3025,273.68433,30
30901,1059.8605,2497.1584,273.79388,30
30902,1131.8303,2451.749,239.76198,30
30903,926.0286,2495.2063,138.12411,30
30904,1112.8981,2475.8574,230.93231,30
30905,1032.6841,2453.6233,180.94324,30
30906,641.02167,2407.4453,186.87697,30
30907,1100.6185,2542.0325,328.03806,30
30908,927.0432,2494.6274,244.11365,30
30909,1073.2587,2522.8164,329.21042,30
30910,1618.0367,2699.093,320.27444,30
30911,1021.5294,2567.268,269.6065,30
30912,1938.0983,2732.5842,158.46497,30
30913,1766.2184,2586.4785,342.25754,30
30914,1327.369,2638.8362,232.43042,30
30915,1045.5237,2589.4604,186.69252,30
30916,1886.8798,2734.3735,281.40475,30
30917,1766.0466,2670.5251,228.83778,30
30918,1399.3757,2566.566,202.1642,30
30919,1540.8434,2546.3467,353.92352,30
30920,993.50653,2479.7493,256.54047,30
30921,1240.98,2511.8254,290.0549,30
30922,1348.9825,2599.0369,368.25845,30
30923,553.4243,2394.4675,208.2284,30
30924,1076.6237,2545.049,184.98225,30
30925,768.691,2517.3325,159.65334,30
30926,1054.2582,2559.8843,273.1526,30
30927,2206.7732,2774.8271,279.23843,30
30928,740.3328,2484.4272,218.07904,30
30929,1923.2665,2711.6836,276.141,30
30930,1179.3136,2528.2354,321.87952,30
30931,1140.3744,2535.128,331.8521,30
30932,1030.0686,2510.0928,307.37656,30
30933,735.9025,2410.21,175.36247,30
30934,1150.2273,2547.328,140.66159,30
30935,898.2831,2531.5007,187.88126,30
30936,841.70795,2495.259,150.1637,30
30937,1248.2362,2517.7974,217.35866,30
30938,1330.4186,2537.6892,159.46495,30
30939,1376.4092,2529.0642,170.79245,30
30940,1222.9192,2640.0894,153.03964,30
30941,1447.8145,2684.935,216.29626,30
30942,1904.2931,2698.433,340.122,30
30943,977.1845,2581.598,144.48459,30
30944,1442.5518,2549.2935,258.49487,30
30945,1232.6565,2581.6824,329.00168,30
